    0.22594E+00    0.19806E+02
    0.17654E+00    0.19806E+02
    0.23054E+00    0.19806E+02
    0.23894E+00    0.19806E+02
    0.20344E+00    0.19806E+02
    0.24374E+00    0.19806E+02
    0.24865E+00    0.27148E+02
   -0.70136E+00    0.81429E+01
    0.14240E-01    0.81429E+01
    0.17884E+00    0.81429E+01
   -0.94560E-01    0.55683E+02
    0.50240E-01    0.12035E+02
   -0.13076E+00    0.12035E+02
    0.95340E-01    0.12035E+02
    0.89960E-01    0.19054E+03
    0.18480E-01    0.77554E+01
   -0.45056E+00    0.14667E+02
   -0.44760E-01    0.14667E+02
   -0.14522E+00    0.22469E+02
   -0.69120E-01    0.22469E+02
    0.40700E-02    0.11709E+02
    0.11974E+00    0.13084E+02
    0.46140E-01    0.13084E+02
    0.13724E+00    0.13084E+02
    0.15116E+00    0.14250E+02
    0.44760E-01    0.14250E+02
    0.17666E+00    0.14250E+02
    0.78190E-01    0.11091E+02
   -0.72100E-02    0.11091E+02
    0.13499E+00    0.11091E+02
    0.38590E-01    0.11091E+02
   -0.12801E+00    0.70213E+02
   -0.20012E+00    0.22469E+02
   -0.89620E-01    0.22469E+02
   -0.41450E-01    0.12372E+02
   -0.33345E+00    0.23963E+02
   -0.12591E+00    0.11091E+02
   -0.87010E-01    0.11091E+02
   -0.39716E+00    0.14667E+02
   -0.12776E+00    0.14667E+02
    0.17123E+00    0.34104E+03
    0.26059E+00    0.11091E+02
   -0.20418E+00    0.60099E+02
