    0.19645E+00    0.86394E-01
    0.14705E+00    0.86394E-01
    0.20105E+00    0.86394E-01
    0.20945E+00    0.86394E-01
    0.17395E+00    0.86394E-01
    0.21425E+00    0.86394E-01
    0.24872E+00    0.89812E-01
   -0.69855E+00    0.68636E-01
    0.17050E-01    0.68636E-01
    0.26395E+00    0.68636E-01
    0.18165E+00    0.68636E-01
    0.29355E+00    0.68636E-01
   -0.27250E-01    0.94567E-01
    0.34000E-02    0.78365E-01
   -0.17760E+00    0.78365E-01
    0.48500E-01    0.78365E-01
    0.10076E+00    0.97211E-01
    0.34160E-01    0.67124E-01
   -0.49735E+00    0.82021E-01
   -0.91550E-01    0.82021E-01
   -0.16369E+00    0.87887E-01
   -0.87590E-01    0.87887E-01
   -0.41760E-01    0.77799E-01
    0.71540E-01    0.79996E-01
   -0.20600E-02    0.79996E-01
    0.89040E-01    0.79996E-01
    0.10381E+00    0.81530E-01
   -0.25900E-02    0.81530E-01
    0.12931E+00    0.81530E-01
    0.35290E-01    0.76634E-01
   -0.50110E-01    0.76634E-01
    0.92090E-01    0.76634E-01
   -0.43100E-02    0.76634E-01
   -0.47660E-01    0.95472E-01
   -0.10809E+00    0.87887E-01
   -0.88990E-01    0.78919E-01
   -0.34573E+00    0.88582E-01
   -0.16881E+00    0.76634E-01
   -0.12991E+00    0.76634E-01
   -0.17455E+00    0.82021E-01
   -0.32630E-01    0.97160E-01
    0.21769E+00    0.76634E-01
   -0.13185E+00    0.94892E-01
