     Index  y_measurement      y_fitting   descriptor_1   descriptor_2   descriptor_3   descriptor_4   descriptor_5
         1   -0.73000E-01   -0.78478E-01    0.43700E+00   -0.10938E-03    0.33048E-03    0.15428E+01    0.12212E+00
         2   -0.12240E+00   -0.99108E-01    0.48362E+00   -0.12799E-03    0.90127E-03    0.65522E+00    0.12212E+00
         3   -0.68400E-01   -0.44709E-01    0.38266E+00   -0.41015E-04    0.12243E-03    0.48095E+01    0.12212E+00
         4   -0.60000E-01   -0.41496E-01    0.20727E+00   -0.82012E-03    0.29260E-03    0.11916E+02    0.12212E+00
         5   -0.95500E-01   -0.11564E+00    0.21825E+00   -0.15472E-02    0.76461E-03    0.12812E+02    0.12212E+00
         6   -0.55200E-01   -0.65153E-02    0.19579E+00   -0.48889E-03    0.11003E-03    0.10900E+02    0.12212E+00
         7   -0.76900E-01   -0.16490E+00    0.96674E+00    0.23896E-03    0.12623E-03    0.32239E+02    0.12059E+00
         8   -0.10770E+01   -0.10757E+01    0.21980E+01   -0.17812E-02   -0.35454E+00    0.67694E+02    0.11771E+00
         9   -0.36140E+00   -0.42558E+00    0.19572E+01   -0.19630E-03   -0.16289E-01    0.10149E+03    0.11771E+00
        10   -0.11450E+00   -0.18595E+00    0.86067E+00   -0.14824E-03    0.32455E-03    0.84046E+01    0.11771E+00
        11   -0.19680E+00   -0.22391E+00    0.92766E+00   -0.18630E-03    0.88691E-03    0.37860E+01    0.11771E+00
        12   -0.84900E-01   -0.14391E+00    0.80115E+00   -0.60494E-04    0.12108E-03    0.13790E+02    0.11771E+00
        13   -0.51090E+00   -0.48215E+00    0.18394E+01   -0.69136E-04    0.12632E-03    0.28477E+02    0.11537E+00
        14   -0.24870E+00   -0.22278E+00    0.84234E+00   -0.44668E-03    0.30369E-03    0.21521E+02    0.12212E+00
        15   -0.42970E+00   -0.35447E+00    0.96151E+00   -0.96443E-03    0.78697E-03    0.41973E+01    0.12212E+00
        16   -0.50170E+00   -0.46576E+00    0.20405E+01   -0.17558E-03    0.12846E-03    0.32482E+02    0.10529E+00
        17   -0.37490E+00   -0.35270E+00    0.17065E+01   -0.53855E-03    0.39715E-04    0.95356E+02    0.11669E+00
        18   -0.74080E+00   -0.75178E+00    0.17256E+01   -0.26437E-02    0.25124E-02    0.32913E+02    0.12262E+00
        19   -0.33500E+00   -0.32726E+00    0.14171E+01   -0.24722E-03    0.18038E-02    0.67137E+02    0.12262E+00
        20   -0.45320E+00   -0.42974E+00    0.21509E+01    0.21422E-02    0.16460E-01    0.24358E+02    0.12160E+00
        21   -0.37710E+00   -0.40702E+00    0.17229E+01    0.94907E-04    0.24412E-02    0.62714E+02    0.12160E+00
        22   -0.29730E+00   -0.25843E+00    0.10550E+01   -0.19108E-03    0.11361E-03    0.30013E+02    0.12198E+00
        23   -0.17380E+00   -0.23002E+00    0.10748E+01   -0.27168E-03    0.30403E-03    0.53102E+02    0.12243E+00
        24   -0.15630E+00   -0.21938E+00    0.10711E+01   -0.19150E-03    0.11180E-03    0.53807E+02    0.12243E+00
        25   -0.13960E+00   -0.15278E+00    0.56921E+00   -0.55020E-03    0.29520E-03    0.12927E+02    0.12259E+00
        26   -0.24600E+00   -0.24287E+00    0.61201E+00   -0.11548E-02    0.75797E-03    0.60205E+01    0.12259E+00
        27   -0.11410E+00   -0.12812E+00    0.56382E+00   -0.34156E-03    0.11032E-03    0.13920E+02    0.12259E+00
        28   -0.22910E+00   -0.21202E+00    0.10424E+01   -0.21543E-03    0.31442E-03    0.49656E+02    0.12164E+00
        29   -0.31450E+00   -0.34396E+00    0.11892E+01   -0.56472E-03    0.81142E-03    0.29125E+02    0.12164E+00
        30   -0.17230E+00   -0.18170E+00    0.10108E+01   -0.15336E-03    0.11556E-03    0.55675E+02    0.12164E+00
        31   -0.26870E+00   -0.29108E+00    0.11688E+01   -0.15309E-03    0.11432E-03    0.31514E+02    0.12164E+00
        32   -0.57740E+00   -0.62492E+00    0.21590E+01    0.14403E-04    0.12285E-03    0.49118E+01    0.11347E+00
        33   -0.50810E+00   -0.43659E+00    0.22217E+01    0.22500E-02    0.16815E-01    0.28528E+02    0.12160E+00
        34   -0.39760E+00   -0.39998E+00    0.17839E+01    0.90278E-04    0.24513E-02    0.77365E+02    0.12160E+00
        35   -0.33830E+00   -0.34080E+00    0.14007E+01   -0.71056E-04    0.11027E-03    0.48280E+02    0.12224E+00
        36   -0.64700E+00   -0.60508E+00    0.20363E+01   -0.70919E-04    0.12747E-03    0.31541E+02    0.12128E+00
        37   -0.43320E+00   -0.54618E+00    0.24202E+01    0.14344E-02    0.16877E-01    0.50893E+02    0.12164E+00
        38   -0.39430E+00   -0.32848E+00    0.18954E+01    0.20093E-03    0.23867E-02    0.12693E+03    0.12164E+00
        39   -0.68740E+00   -0.69339E+00    0.17222E+01   -0.40078E-02    0.19763E+00    0.33555E+02    0.12262E+00
        40   -0.41800E+00   -0.36439E+00    0.14566E+01   -0.64259E-03    0.15610E-01    0.68820E+02    0.12262E+00
        41   -0.49870E+00   -0.49803E+00    0.21730E+01    0.50480E-04    0.12166E-03    0.97898E+01    0.10079E+00
        42   -0.46700E-01    0.13622E-01    0.46398E+00   -0.53498E-04    0.12269E-03    0.46094E+02    0.12164E+00
        43   -0.63130E+00   -0.56351E+00    0.20164E+01   -0.12442E-03    0.12985E-03    0.21140E+02    0.11475E+00
