     Index  y_measurement      y_fitting   descriptor_1   descriptor_2   descriptor_3   descriptor_4   descriptor_5
         1   -0.73000E-01   -0.74577E-01    0.14906E+01   -0.71030E-04   -0.18276E+00    0.19000E-01    0.50373E+00
         2   -0.12240E+00   -0.11166E+00    0.16066E+01   -0.12898E-03   -0.16077E+00    0.17600E+00    0.52297E+00
         3   -0.60000E-01   -0.97879E-01    0.89460E+00   -0.53260E-03   -0.16864E+00    0.28246E+01    0.43544E+00
         4   -0.95500E-01   -0.17911E+00    0.91550E+00   -0.15592E-02   -0.14835E+00    0.29894E+01    0.44050E+00
         5   -0.55200E-01   -0.64934E-01    0.87302E+00   -0.19712E-03   -0.19020E+00    0.27033E+01    0.43016E+00
         6   -0.76900E-01   -0.10190E+00    0.11687E+01    0.96347E-04   -0.11627E+00    0.25883E+01    0.90669E-01
         7   -0.10770E+01   -0.10382E+01    0.48338E+01   -0.20880E-02   -0.00000E+00    0.19630E+01    0.14143E+00
         8   -0.36140E+00   -0.36036E+00    0.38328E+01   -0.28569E-03   -0.10757E+03    0.14563E+01    0.12594E+00
         9   -0.11450E+00   -0.16091E+00    0.16310E+01   -0.96271E-04   -0.29997E+00    0.12515E+01    0.37707E+00
        10   -0.19680E+00   -0.19619E+00    0.18066E+01   -0.18774E-03   -0.26388E+00    0.10208E+01    0.39685E+00
        11   -0.84900E-01   -0.13086E+00    0.14825E+01   -0.24391E-04   -0.33831E+00    0.14342E+01    0.35950E+00
        12   -0.51090E+00   -0.44418E+00    0.23096E+01   -0.27875E-04    0.53928E+00    0.42806E+01    0.25000E+00
        13   -0.24870E+00   -0.27181E+00    0.14355E+01   -0.29008E-03   -0.25034E+00    0.17095E+01    0.10092E+02
        14   -0.42970E+00   -0.37862E+00    0.17353E+01   -0.97192E-03   -0.22022E+00    0.12991E+01    0.11096E+02
        15   -0.20360E+00   -0.25605E+00    0.14206E+01   -0.11288E-03   -0.28234E+00    0.17146E+01    0.10040E+02
        16   -0.50170E+00   -0.48483E+00    0.22513E+01   -0.70795E-04    0.37780E+00    0.54409E+01    0.18451E+00
        17   -0.37490E+00   -0.45712E+00    0.30999E+01   -0.21714E-03   -0.16717E+01    0.50060E+00    0.25542E+00
        18   -0.74080E+00   -0.69699E+00    0.30772E+01   -0.30990E-02   -0.00000E+00    0.15668E+01    0.12744E+00
        19   -0.33500E+00   -0.31790E+00    0.20902E+01   -0.35981E-03   -0.23609E+01    0.22838E+01    0.10503E+00
        20   -0.45320E+00   -0.48283E+00    0.38580E+01    0.25111E-02    0.00000E+00    0.13011E+01    0.22722E+00
        21   -0.37710E+00   -0.36079E+00    0.23598E+01    0.13813E-03    0.46180E+00    0.24459E+01    0.17771E+00
        22   -0.29730E+00   -0.20183E+00    0.16805E+01   -0.77045E-04   -0.38877E+00    0.19386E+01    0.42715E+00
        23   -0.17380E+00   -0.16913E+00    0.16774E+01   -0.17643E-03   -0.40729E+00    0.10965E+01    0.35658E+00
        24   -0.24740E+00   -0.24605E+00    0.18955E+01   -0.72512E-03   -0.35830E+00    0.89580E+00    0.37906E+00
        25   -0.15630E+00   -0.16086E+00    0.16679E+01   -0.77211E-04   -0.45935E+00    0.11118E+01    0.35557E+00
        26   -0.13960E+00   -0.13866E+00    0.10071E+01   -0.35731E-03   -0.25760E+00    0.34436E+01    0.43595E+00
        27   -0.24600E+00   -0.20805E+00    0.10949E+01   -0.11638E-02   -0.22661E+00    0.33378E+01    0.45454E+00
        28   -0.11410E+00   -0.12032E+00    0.99635E+00   -0.13772E-03   -0.29053E+00    0.34202E+01    0.43360E+00
        29   -0.22910E+00   -0.15844E+00    0.17037E+01   -0.13990E-03   -0.33178E+00    0.78070E+00    0.34512E+00
        30   -0.31450E+00   -0.25855E+00    0.21083E+01   -0.56911E-03   -0.29187E+00    0.34600E+00    0.38393E+00
        31   -0.17230E+00   -0.14055E+00    0.16220E+01   -0.61835E-04   -0.37419E+00    0.90970E+00    0.33674E+00
        32   -0.26870E+00   -0.22456E+00    0.19270E+01   -0.61724E-04   -0.45005E+00    0.12851E+01    0.29344E+00
        33   -0.57740E+00   -0.61290E+00    0.32726E+01    0.58074E-05    0.47992E+00    0.31580E+01    0.81180E+00
        34   -0.50810E+00   -0.52616E+00    0.40249E+01    0.26375E-02    0.00000E+00    0.16347E+01    0.20263E+00
        35   -0.39760E+00   -0.40318E+00    0.24600E+01    0.13139E-03    0.37928E+00    0.28940E+01    0.15841E+00
        36   -0.33830E+00   -0.30215E+00    0.21521E+01   -0.28650E-04   -0.16228E+01    0.20606E+01    0.15465E+00
        37   -0.64700E+00   -0.65472E+00    0.34023E+01   -0.28594E-04    0.62040E+00    0.74370E+00    0.10347E+02
        38   -0.39430E+00   -0.44042E+00    0.31672E+01    0.29243E-03    0.52485E+00    0.43010E+00    0.20779E+00
        39   -0.68740E+00   -0.75852E+00    0.29539E+01   -0.46980E-02    0.00000E+00    0.11221E+01    0.23756E+00
        40   -0.41800E+00   -0.41296E+00    0.21115E+01   -0.93523E-03    0.22452E+02    0.18098E+01    0.20085E+00
        41   -0.49870E+00   -0.56555E+00    0.29643E+01    0.20354E-04    0.47395E+00    0.37499E+01    0.47223E+00
        42   -0.46700E-01   -0.61209E-01    0.12323E+01   -0.21570E-04   -0.13635E+00    0.11960E+01    0.67504E-01
        43   -0.63130E+00   -0.56459E+00    0.31471E+01   -0.50165E-04    0.64907E+00    0.15315E+01    0.47019E+01
