    0.15770E-02    0.35067E-01    0.74723E+01    0.85657E-02    0.15843E-01    0.78749E+01    0.16532E-01    0.74723E+01    0.12003E+00    0.21239E+01    0.12580E+00
   -0.10740E-01    0.33851E-01    0.74723E+01    0.85657E-02    0.15843E-01    0.77879E+01    0.16532E-01    0.74723E+01    0.12003E+00    0.15173E+01    0.12580E+00
    0.37879E-01    0.52131E+00    0.16080E+02    0.73395E-02    0.14046E-01    0.21885E+02    0.17615E-01    0.16080E+02    0.12956E+00    0.10713E+01    0.11711E+00
    0.83610E-01    0.68752E+00    0.16080E+02    0.73395E-02    0.14046E-01    0.23416E+02    0.17615E-01    0.16080E+02    0.12956E+00    0.90313E+00    0.11711E+00
    0.97340E-02    0.42187E+00    0.16080E+02    0.73395E-02    0.14046E-01    0.21007E+02    0.17615E-01    0.16080E+02    0.12956E+00    0.12672E+01    0.11711E+00
    0.25000E-01    0.35732E+00    0.18854E+02    0.39231E-02    0.74441E-02    0.19695E+02    0.66300E-02   -0.18854E+02    0.66967E-01    0.73128E+00    0.85517E-01
   -0.38800E-01    0.12971E+00    0.47254E+02    0.88894E-02    0.16966E-01    0.47776E+02    0.14756E-01    0.47254E+02    0.11482E+00   -0.00000E+00    0.12827E+00
   -0.10400E-02    0.72763E-01    0.47254E+02    0.88894E-02    0.16966E-01    0.47448E+02    0.14756E-01    0.47254E+02    0.11482E+00   -0.58272E+00    0.12827E+00
    0.46410E-01    0.25586E-01    0.22431E+02    0.78422E-02    0.14524E-01    0.22952E+02    0.14900E-01    0.22431E+02    0.11214E+00    0.39454E+01    0.12039E+00
   -0.61000E-03    0.35516E-01    0.22431E+02    0.78422E-02    0.14524E-01    0.22869E+02    0.14900E-01    0.22431E+02    0.11214E+00    0.21051E+01    0.12039E+00
    0.45960E-01    0.54067E-02    0.22431E+02    0.78422E-02    0.14524E-01    0.22733E+02    0.14900E-01    0.22431E+02    0.11214E+00    0.12235E+02    0.12039E+00
   -0.66720E-01    0.12247E-02    0.19403E+02    0.48280E-02    0.10482E-01    0.19514E+02    0.62763E-02    0.19403E+02    0.73875E-01   -0.61728E+02    0.94465E-01
    0.23110E-01    0.14795E+00    0.46558E+02    0.63798E-02    0.11896E-01    0.48994E+02    0.14035E-01    0.46558E+02    0.10850E+00   -0.20560E+01    0.10912E+00
   -0.51080E-01    0.44460E-01    0.46558E+02    0.63798E-02    0.11896E-01    0.50081E+02    0.14035E-01    0.46558E+02    0.10850E+00   -0.87054E+01    0.10912E+00
    0.52450E-01    0.13809E+00    0.46558E+02    0.63798E-02    0.11896E-01    0.48732E+02    0.14035E-01    0.46558E+02    0.10850E+00   -0.22170E+01    0.10912E+00
   -0.16870E-01    0.33190E-01    0.18261E+02    0.10070E-01    0.22231E-01    0.18524E+02    0.12789E-01    0.18261E+02    0.12073E+00    0.57848E+01    0.13820E+00
    0.82220E-01    0.69396E+00    0.37654E+02    0.58547E-02    0.11481E-01    0.39116E+02    0.90748E-02    0.37654E+02    0.85320E-01   -0.84861E+00    0.10400E+00
   -0.43810E-01    0.10731E+00    0.67033E+02    0.13039E-01    0.24233E-01    0.68738E+02    0.28164E-01    0.67033E+02    0.17204E+00    0.00000E+00    0.15523E+00
   -0.17100E-01    0.10605E-01    0.67033E+02    0.13039E-01    0.24233E-01    0.67571E+02    0.28164E-01    0.67033E+02    0.17204E+00   -0.50352E+01    0.15523E+00
    0.29630E-01    0.64985E-02    0.35234E+02    0.78548E-02    0.15197E-01    0.34672E+02    0.12568E-01    0.35234E+02    0.10458E+00   -0.00000E+00    0.12053E+00
   -0.16310E-01    0.22050E-01    0.35234E+02    0.78548E-02    0.15197E-01    0.35150E+02    0.12568E-01    0.35234E+02    0.10458E+00   -0.92971E+00    0.12053E+00
   -0.95470E-01    0.54508E-01    0.58705E+02    0.73353E-02    0.13678E-01    0.60188E+02    0.16138E-01    0.58705E+02    0.11908E+00   -0.38334E+01    0.11678E+00
