    0.21424E+00    0.26623E+02
    0.16484E+00    0.26623E+02
    0.21884E+00    0.26623E+02
    0.22724E+00    0.26623E+02
    0.19174E+00    0.26623E+02
    0.23204E+00    0.26623E+02
    0.26124E+00    0.35979E+02
   -0.71385E+00    0.92234E+01
    0.17500E-02    0.92234E+01
    0.24865E+00    0.92234E+01
    0.16635E+00    0.92234E+01
    0.27825E+00    0.92234E+01
   -0.15520E-01    0.64949E+02
    0.28010E-01    0.15398E+02
    0.73110E-01    0.15398E+02
    0.11388E+00    0.14469E+03
    0.42300E-02    0.85948E+01
   -0.47351E+00    0.19370E+02
   -0.67710E-01    0.19370E+02
   -0.14846E+00    0.30142E+02
   -0.72360E-01    0.30142E+02
   -0.17600E-01    0.14894E+02
    0.96540E-01    0.17001E+02
    0.22940E-01    0.17001E+02
    0.11404E+00    0.17001E+02
    0.21810E-01    0.18752E+02
    0.15371E+00    0.18752E+02
    0.58240E-01    0.13930E+02
   -0.27160E-01    0.13930E+02
    0.11504E+00    0.13930E+02
   -0.34120E-01    0.76848E+02
   -0.20336E+00    0.30142E+02
   -0.92860E-01    0.30142E+02
   -0.63960E-01    0.15917E+02
   -0.33148E+00    0.32052E+02
   -0.14586E+00    0.13930E+02
   -0.10696E+00    0.13930E+02
   -0.42011E+00    0.19370E+02
   -0.15071E+00    0.19370E+02
   -0.42040E-01    0.19836E+03
    0.24064E+00    0.13930E+02
   -0.11979E+00    0.68719E+02
