    0.21392E+00    0.19806E+02
    0.16452E+00    0.19806E+02
    0.21852E+00    0.19806E+02
    0.22692E+00    0.19806E+02
    0.19142E+00    0.19806E+02
    0.23172E+00    0.19806E+02
    0.23461E+00    0.27148E+02
   -0.71921E+00    0.81429E+01
   -0.36100E-02    0.81429E+01
    0.24329E+00    0.81429E+01
    0.16099E+00    0.81429E+01
    0.27289E+00    0.81429E+01
   -0.11550E+00    0.55683E+02
    0.38220E-01    0.12035E+02
   -0.14278E+00    0.12035E+02
    0.83320E-01    0.12035E+02
    0.55710E-01    0.19054E+03
   -0.71000E-03    0.77554E+01
   -0.46192E+00    0.14667E+02
   -0.56120E-01    0.14667E+02
   -0.15793E+00    0.22469E+02
   -0.81830E-01    0.22469E+02
    0.10813E+00    0.13084E+02
    0.34530E-01    0.13084E+02
    0.12563E+00    0.13084E+02
    0.13976E+00    0.14250E+02
    0.33360E-01    0.14250E+02
    0.16526E+00    0.14250E+02
    0.65530E-01    0.11091E+02
   -0.19870E-01    0.11091E+02
    0.12233E+00    0.11091E+02
    0.25930E-01    0.11091E+02
   -0.15146E+00    0.70213E+02
   -0.21283E+00    0.22469E+02
   -0.53310E-01    0.12372E+02
   -0.34658E+00    0.23963E+02
   -0.13857E+00    0.11091E+02
   -0.99670E-01    0.11091E+02
   -0.40852E+00    0.14667E+02
   -0.13912E+00    0.14667E+02
    0.13104E+00    0.34104E+03
    0.24793E+00    0.11091E+02
   -0.22593E+00    0.60099E+02
