    0.31910E-01   -0.93236E+02   -0.19058E+01   -0.12154E+02   -0.12065E+02   -0.13117E+00    0.92303E+02   -0.13452E+00    0.10159E+01   -0.74337E+01    0.99400E-01
    0.12930E-01   -0.93236E+02   -0.19089E+01   -0.98702E+01   -0.98133E+01   -0.13096E+00    0.92303E+02   -0.13452E+00    0.10192E+01   -0.74337E+01    0.45500E-01
    0.34930E-02   -0.93236E+02   -0.19125E+01   -0.17192E+02   -0.17124E+02   -0.13072E+00    0.92303E+02   -0.13452E+00    0.10231E+01   -0.74337E+01    0.28290E+00
    0.69130E-01    0.30309E+03   -0.24424E+01   -0.68697E+01   -0.65315E+01   -0.10188E+00   -0.16673E+03   -0.11498E+00    0.10995E+01   -0.86970E+01    0.53850E+00
    0.70280E-01    0.30309E+03   -0.23910E+01   -0.65833E+01   -0.61737E+01   -0.10375E+00   -0.16673E+03   -0.11498E+00    0.10570E+01   -0.86970E+01    0.59250E+00
    0.36374E-01    0.30309E+03   -0.24710E+01   -0.72051E+01   -0.69040E+01   -0.10084E+00   -0.16673E+03   -0.11498E+00    0.11238E+01   -0.86970E+01    0.48070E+00
   -0.62320E-01   -0.73143E+03   -0.37256E+00   -0.40809E+01   -0.41658E+01   -0.67095E+00    0.49746E+03   -0.27771E+00    0.34197E+00   -0.36008E+01    0.27114E+01
   -0.85880E-01   -0.30688E+03   -0.17275E+01    0.14448E+01    0.13446E+01    0.33251E-01    0.39355E+03   -0.19753E+00   -0.22255E+01   -0.50624E+01    0.78730E+00
    0.10797E+00   -0.30688E+03   -0.19324E+01    0.95793E+00    0.93322E+00    0.10956E+00    0.39355E+03   -0.19753E+00   -0.75554E+00   -0.50624E+01    0.20900E+00
    0.44310E-01   -0.18629E+03   -0.19431E+01   -0.18645E+02   -0.18419E+02   -0.12863E+00    0.17432E+03   -0.12755E+00    0.58550E+00   -0.78402E+01    0.43650E+00
   -0.12420E-01   -0.18629E+03   -0.19483E+01   -0.11308E+02   -0.11193E+02   -0.12829E+00    0.17432E+03   -0.12755E+00    0.58861E+00   -0.78402E+01    0.21780E+00
    0.45400E-01   -0.18629E+03   -0.19569E+01   -0.51265E+02   -0.50905E+02   -0.12774E+00    0.17432E+03   -0.12755E+00    0.59374E+00   -0.78402E+01    0.65100E+00
   -0.12870E-01   -0.29973E+03   -0.14845E+01    0.32728E+02    0.30654E+02   -0.16838E+00    0.31554E+03   -0.10770E+00    0.27243E+00   -0.92849E+01    0.14200E+01
    0.26980E-01   -0.27097E+03   -0.23731E+01    0.11454E+02    0.11100E+02   -0.10509E+00    0.22657E+03   -0.10676E+00    0.50491E+00   -0.93668E+01    0.62320E+00
   -0.12342E+00   -0.27097E+03   -0.23136E+01    0.55129E+02    0.52667E+02   -0.10747E+00    0.22657E+03   -0.10676E+00    0.48133E+00   -0.93668E+01    0.11070E+00
    0.42300E-01   -0.27097E+03   -0.23870E+01    0.10951E+02    0.10649E+02   -0.10453E+00    0.22657E+03   -0.10676E+00    0.51059E+00   -0.93668E+01    0.65290E+00
   -0.51330E-01   -0.25251E+03   -0.85466E+00    0.55943E+01    0.60879E+01   -0.29240E+00    0.28708E+03   -0.20183E+00    0.25309E+00   -0.49547E+01    0.21823E+01
    0.14000E-01   -0.53324E+03   -0.84855E+00    0.22993E+01    0.20772E+01   -0.21706E+00    0.57453E+03   -0.11271E+00    0.44666E-01   -0.88724E+01    0.94870E+00
   -0.95450E-01   -0.47715E+03   -0.21034E+00   -0.30587E+01   -0.27919E+01   -0.50431E+00    0.47692E+03   -0.23129E+00    0.26876E-01   -0.43235E+01    0.21599E+01
   -0.20420E-01   -0.47715E+03   -0.73443E+00    0.97674E+01    0.94985E+01   -0.33194E+00    0.47692E+03   -0.23129E+00    0.14257E+00   -0.43235E+01    0.25955E+01
   -0.25320E-01   -0.20428E+03   -0.90021E+00    0.11572E+02    0.14464E+02   -0.27692E+00    0.25850E+03   -0.16893E+00    0.16808E+00   -0.59195E+01    0.16937E+01
   -0.80600E-02   -0.20428E+03   -0.94369E+00    0.50995E+00    0.52901E+00   -0.26490E+00    0.25850E+03   -0.16893E+00    0.18420E+00   -0.59195E+01    0.66550E+00
   -0.51880E-01   -0.48116E+03   -0.22291E+01    0.16367E+02    0.16011E+02   -0.11196E+00    0.37095E+03   -0.11665E+00    0.35185E+00   -0.85723E+01    0.17250E+00
    0.50620E-01   -0.18661E+03   -0.15395E+01    0.38572E+01    0.37436E+01   -0.16200E+00    0.22001E+03   -0.13309E+00    0.25908E+00   -0.75139E+01    0.48560E+00
    0.28400E-02   -0.18661E+03   -0.14722E+01    0.51560E+01    0.48866E+01   -0.16841E+00    0.22001E+03   -0.13309E+00    0.23834E+00   -0.75139E+01    0.17720E+00
    0.46830E-01   -0.18661E+03   -0.15392E+01    0.38112E+01    0.36985E+01   -0.16203E+00    0.22001E+03   -0.13309E+00    0.25898E+00   -0.75139E+01    0.50040E+00
    0.84420E-01   -0.11705E+03   -0.23113E+01   -0.50552E+02   -0.48598E+02   -0.10773E+00    0.78581E+02   -0.10923E+00    0.18916E+01   -0.91551E+01    0.44600E+00
    0.10880E-01   -0.11705E+03   -0.22413E+01   -0.19996E+02   -0.18909E+02   -0.11059E+00    0.78581E+02   -0.10923E+00    0.17868E+01   -0.91551E+01    0.22580E+00
    0.78090E-01   -0.11705E+03   -0.23306E+01   -0.63344E+02   -0.61179E+02   -0.10693E+00    0.78581E+02   -0.10923E+00    0.19215E+01   -0.91551E+01    0.47510E+00
