    0.11570E+00    0.97052E+00    0.20380E+00    0.29927E-01    0.13670E-01   -0.32659E-01   -0.48737E-01    0.40735E-01   -0.39171E-01   -0.25739E+00    0.17880E-01
    0.12391E+00    0.97685E+00    0.20059E+00    0.23423E-01    0.10716E-01   -0.37446E-01   -0.44567E-01    0.20532E-03   -0.44961E-01   -0.25907E+00    0.17938E-01
    0.55200E-01    0.98420E+00    0.19687E+00    0.15923E-01    0.72986E-02   -0.29234E-01   -0.20535E-01    0.81596E-01   -0.35081E-01   -0.26102E+00    0.18006E-01
    0.11343E+00    0.76077E+00    0.26187E+00    0.27428E+00   -0.62830E+00   -0.33178E-01    0.10699E+00    0.25064E-01   -0.39794E-01   -0.23151E+00    0.32551E+00
    0.13300E+00    0.70308E+00    0.29559E+00    0.35410E+00   -0.79409E+00   -0.36452E-01    0.10656E+00    0.48482E-01   -0.43768E-01   -0.21396E+00    0.31292E+00
    0.58920E-01    0.79485E+00    0.24255E+00    0.23011E+00   -0.53328E+00   -0.30145E-01    0.11141E+00    0.16766E-01   -0.36174E-01   -0.24188E+00    0.33272E+00
   -0.14957E+00    0.10462E+01    0.64411E+01    0.45129E-01    0.30861E+00   -0.14887E-01    0.48706E-01    0.36571E+01   -0.17865E-01   -0.13704E+00    0.95745E+01
   -0.46739E+00    0.37470E+03    0.21532E+02    0.19305E+02    0.77208E+00    0.86416E+03   -0.64237E+00    0.22227E+02    0.86416E+03   -0.66911E+05    0.19291E+02
    0.31290E-01    0.43184E+02    0.87465E+01    0.64193E+01    0.28716E+00    0.19558E+03   -0.21440E+00    0.97940E+01    0.23469E+03   -0.77114E+04    0.65490E+01
    0.12819E+00    0.93601E+00    0.22830E+00    0.66143E-01    0.66701E-01   -0.51823E-01   -0.92287E-01    0.14299E+00   -0.62157E-01   -0.40110E+00    0.39612E+00
    0.10053E+00    0.94598E+00    0.22316E+00    0.55536E-01    0.56155E-01   -0.59541E-01   -0.91671E-01    0.82501E-01   -0.71490E-01   -0.40538E+00    0.39823E+00
    0.97680E-01    0.96256E+00    0.21467E+00    0.38160E-01    0.38755E-01   -0.46714E-01   -0.44162E-01    0.18365E+00   -0.56057E-01   -0.41248E+00    0.40170E+00
   -0.40670E-01    0.10477E+01    0.46856E+00    0.46570E-01    0.11657E+00    0.53154E-01   -0.11535E+00    0.47684E+00    0.63785E-01    0.48966E+00    0.17697E+01
   -0.18349E+00    0.74480E+00    0.14173E+00    0.29571E+00    0.58528E+00   -0.51053E-01   -0.54082E+00    0.16864E+00   -0.61299E-01   -0.30842E+00    0.44573E+00
   -0.93250E-01    0.83811E+00    0.89262E-01    0.17684E+00    0.36111E+00   -0.42122E-01   -0.22302E+00    0.22473E+00   -0.50546E-01   -0.34706E+00    0.47283E+00
    0.62860E-01    0.10836E+01    0.14161E+01    0.80276E-01    0.21394E+00    0.36996E-01   -0.24713E+00    0.12614E+01    0.44395E-01    0.34660E+00    0.29830E+01
   -0.17475E+00    0.10357E+00    0.91314E+00    0.27855E+01    0.25072E+01   -0.61768E-01   -0.18132E+01    0.14203E+01   -0.74122E-01   -0.17890E+00    0.26836E+00
   -0.13119E+00    0.18817E-01    0.24652E+01    0.71528E+01    0.39084E+00   -0.17488E+00   -0.49814E+00    0.21015E+01   -0.17488E+00   -0.95956E-01    0.12175E+00
    0.15641E+00    0.80766E+00    0.10168E+01    0.21402E+00   -0.49433E+00    0.16601E+00    0.48783E+00    0.10417E+01    0.16601E+00    0.59676E+00    0.15382E+01
    0.94390E-01    0.96994E+00    0.93060E+00    0.30527E-01   -0.73915E-01    0.12128E+00    0.51865E-01    0.14961E+01    0.14554E+00    0.71667E+00    0.16857E+01
   -0.14078E+00    0.84745E+00    0.20066E+00    0.16571E+00    0.28593E+00   -0.58322E-01   -0.23142E+00    0.28480E+00   -0.69987E-01   -0.48321E+00    0.57341E+00
    0.70860E-01    0.82135E+00    0.32184E+00    0.19712E+00    0.38383E+00   -0.76323E-01   -0.21353E+00    0.69993E+00   -0.91541E-01   -0.55336E+00    0.49086E+00
    0.55980E-01    0.69510E+00    0.39440E+00    0.36571E+00    0.68102E+00   -0.80242E-01   -0.45498E+00    0.67725E+00   -0.96346E-01   -0.46830E+00    0.45156E+00
    0.40810E-01    0.82074E+00    0.32218E+00    0.19787E+00    0.38521E+00   -0.67817E-01   -0.21223E+00    0.70484E+00   -0.81381E-01   -0.55295E+00    0.49067E+00
    0.47990E-01    0.77434E+00    0.23954E+00    0.25645E+00   -0.35184E-01   -0.46870E-01   -0.54086E-02    0.21036E+00   -0.56216E-01   -0.32995E+00    0.46174E+00
    0.29500E-02    0.69092E+00    0.28829E+00    0.37184E+00   -0.49473E-01   -0.50599E-01   -0.94826E-01    0.21451E+00   -0.60753E-01   -0.29441E+00    0.43616E+00
    0.17750E-01    0.79905E+00    0.22561E+00    0.22480E+00   -0.31100E-01   -0.42322E-01    0.24651E-02    0.20232E+00   -0.50787E-01   -0.34049E+00    0.46905E+00
    0.47200E-02    0.87847E+00    0.29684E+00    0.12967E+00    0.29749E+00   -0.66635E-01   -0.17258E+00    0.64684E+00   -0.79922E-01   -0.49964E+00    0.42798E+00
   -0.10590E-01    0.79180E+00    0.34428E+00    0.23398E+00    0.52243E+00   -0.72300E-01   -0.40342E+00    0.53416E+00   -0.86810E-01   -0.45035E+00    0.40632E+00
    0.56500E-02    0.87687E+00    0.29769E+00    0.13149E+00    0.30154E+00   -0.59177E-01   -0.16067E+00    0.68710E+00   -0.71013E-01   -0.49873E+00    0.42759E+00
   -0.58650E-01    0.85810E+00    0.32164E+00    0.15318E+00    0.25516E+00   -0.67938E-01   -0.21550E+00    0.41765E+00   -0.81526E-01   -0.56640E+00    0.54720E+00
   -0.49800E-01    0.99088E+00    0.17331E+00    0.91586E-02   -0.28980E-01    0.48126E-01    0.30838E-01    0.11898E+00    0.57751E-01    0.43116E+00    0.16977E+01
    0.10151E+00    0.84286E+00    0.83948E+00    0.17116E+00   -0.58241E+00    0.13058E+00    0.58908E+00    0.81969E+00    0.13058E+00    0.47953E+00    0.16078E+01
    0.70710E-01    0.97793E+00    0.76865E+00    0.22313E-01   -0.78868E-01    0.93769E-01    0.57642E-01    0.12339E+01    0.11252E+00    0.55637E+00    0.17319E+01
   -0.66660E-01    0.79839E+00    0.67825E+00    0.22564E+00    0.12990E+00   -0.20407E+00   -0.12103E+00    0.73394E+00   -0.24489E+00   -0.16411E+01    0.75212E+00
   -0.21406E+00    0.10669E+01    0.21660E-01    0.64810E-01    0.27493E+00    0.73102E-01   -0.19385E+00    0.53062E+00    0.87722E-01    0.67958E+00    0.16041E+01
    0.17641E+00    0.84910E+00    0.73479E+00    0.16376E+00   -0.66370E+00    0.19708E+00    0.52473E+00    0.16089E+01    0.19708E+00    0.72641E+00    0.15434E+01
    0.30390E-01    0.92712E+00    0.69338E+00    0.75690E-01   -0.31377E+00    0.13729E+00    0.19200E+00    0.23136E+01    0.16475E+00    0.79316E+00    0.16128E+01
   -0.77790E-01    0.11643E+03    0.92944E+01    0.10697E+02    0.91499E+00    0.10296E+03   -0.81234E+00    0.91450E+01    0.10296E+03    0.44437E+04    0.10896E+02
   -0.21240E-01    0.39661E+02    0.48020E+01    0.61389E+01    0.49513E+00    0.40062E+02   -0.32779E+00    0.43519E+01    0.48074E+02    0.15138E+04    0.63593E+01
    0.65080E-01    0.97183E+00    0.47823E+00    0.28575E-01   -0.78976E-01    0.42223E-01    0.88670E-01    0.37117E+00    0.50668E-01    0.37462E+00    0.20253E+01
