    0.21472E+00    0.19806E+02
    0.16532E+00    0.19806E+02
    0.21932E+00    0.19806E+02
    0.22772E+00    0.19806E+02
    0.19222E+00    0.19806E+02
    0.23252E+00    0.19806E+02
    0.23573E+00    0.27148E+02
   -0.71749E+00    0.81429E+01
    0.24501E+00    0.81429E+01
    0.16271E+00    0.81429E+01
    0.27461E+00    0.81429E+01
    0.39020E-01    0.12035E+02
   -0.14198E+00    0.12035E+02
    0.84120E-01    0.12035E+02
    0.12200E-02    0.77554E+01
   -0.46122E+00    0.14667E+02
   -0.55420E-01    0.14667E+02
   -0.15701E+00    0.22469E+02
   -0.80910E-01    0.22469E+02
   -0.73000E-02    0.11709E+02
    0.10887E+00    0.13084E+02
    0.35270E-01    0.13084E+02
    0.12637E+00    0.13084E+02
    0.14047E+00    0.14250E+02
    0.34070E-01    0.14250E+02
    0.16597E+00    0.14250E+02
    0.66430E-01    0.11091E+02
   -0.18970E-01    0.11091E+02
    0.12323E+00    0.11091E+02
    0.26830E-01    0.11091E+02
   -0.14886E+00    0.70213E+02
   -0.21191E+00    0.22469E+02
   -0.10141E+00    0.22469E+02
   -0.52530E-01    0.12372E+02
   -0.34560E+00    0.23963E+02
   -0.13767E+00    0.11091E+02
   -0.98770E-01    0.11091E+02
   -0.40782E+00    0.14667E+02
   -0.13842E+00    0.14667E+02
    0.13627E+00    0.34104E+03
    0.24883E+00    0.11091E+02
   -0.22360E+00    0.60099E+02
