    0.20108E+00    0.56867E+01
    0.15168E+00    0.56867E+01
    0.20568E+00    0.56867E+01
    0.21408E+00    0.56867E+01
    0.17858E+00    0.56867E+01
    0.21888E+00    0.56867E+01
    0.24136E+00    0.55692E+01
   -0.71661E+00    0.66370E+01
    0.24589E+00    0.66370E+01
    0.16359E+00    0.66370E+01
    0.27549E+00    0.66370E+01
    0.36260E-01    0.60435E+01
   -0.14474E+00    0.60435E+01
    0.81360E-01    0.60435E+01
   -0.16300E-02    0.67481E+01
   -0.47229E+00    0.58672E+01
   -0.66490E-01    0.58672E+01
   -0.16610E+00    0.56327E+01
   -0.90000E-01    0.56327E+01
   -0.88200E-02    0.60729E+01
    0.10221E+00    0.59620E+01
    0.28610E-01    0.59620E+01
    0.11971E+00    0.59620E+01
    0.13023E+00    0.58895E+01
    0.23830E-01    0.58895E+01
    0.15573E+00    0.58895E+01
    0.67270E-01    0.61352E+01
   -0.18130E-01    0.61352E+01
    0.12407E+00    0.61352E+01
    0.27670E-01    0.61352E+01
    0.49490E-01    0.54400E+01
   -0.22100E+00    0.56327E+01
   -0.11050E+00    0.56327E+01
   -0.56490E-01    0.60153E+01
   -0.35087E+00    0.56089E+01
   -0.13683E+00    0.61352E+01
   -0.97930E-01    0.61352E+01
   -0.41889E+00    0.58672E+01
   -0.14949E+00    0.58672E+01
   -0.33000E-03    0.55122E+01
    0.24967E+00    0.61352E+01
   -0.65280E-01    0.54468E+01
