     Index  y_measurement      y_fitting   descriptor_1   descriptor_2   descriptor_3   descriptor_4   descriptor_5
         1   -0.73000E-01   -0.78430E-01   -0.11088E+02    0.97052E+00    0.59990E+00   -0.52472E+00   -0.49291E+02
         2   -0.12240E+00   -0.12073E+00   -0.97537E+01    0.97685E+00    0.61200E+00   -0.52386E+00   -0.57497E+02
         3   -0.68400E-01   -0.34539E-01   -0.12505E+02    0.98420E+00    0.62600E+00   -0.52287E+00   -0.38898E+02
         4   -0.60000E-01   -0.44550E-01   -0.12278E+02    0.76077E+00    0.16734E+01   -0.40943E+00    0.36715E+02
         5   -0.95500E-01   -0.96857E-01   -0.10801E+02    0.70308E+00    0.17842E+01   -0.41823E+00    0.28934E+02
         6   -0.76900E-01   -0.80258E-01   -0.19700E+02    0.10462E+01    0.23087E+01   -0.26842E+01   -0.11184E+00
         7   -0.10770E+01   -0.10888E+01   -0.00000E+00    0.37470E+03    0.17840E+00   -0.57886E+00   -0.24778E+02
         8   -0.36140E+00   -0.32968E+00   -0.35690E+01    0.43184E+02    0.25000E+00   -0.51750E+00   -0.22235E+02
         9   -0.11450E+00   -0.15898E+00   -0.93881E+01    0.93601E+00    0.92020E+00   -0.51464E+00   -0.75021E+02
        10   -0.19680E+00   -0.19760E+00   -0.82587E+01    0.94598E+00    0.90820E+00   -0.51326E+00   -0.88515E+02
        11   -0.84900E-01   -0.11573E+00   -0.10588E+02    0.96256E+00    0.88840E+00   -0.51101E+00   -0.61786E+02
        12   -0.51090E+00   -0.48627E+00   -0.33594E+01    0.10477E+01    0.36806E+01   -0.67361E+00   -0.57856E+02
        13   -0.24870E+00   -0.28759E+00   -0.98859E+01    0.81956E+00    0.27845E+01   -0.42139E+00   -0.13983E+03
        14   -0.42970E+00   -0.36720E+00   -0.86966E+01    0.74480E+00    0.28866E+01   -0.43223E+00   -0.20368E+03
        15   -0.20360E+00   -0.24916E+00   -0.11149E+02    0.83811E+00    0.27599E+01   -0.41893E+00   -0.13613E+03
        16   -0.50170E+00   -0.47587E+00   -0.14865E+01    0.10836E+01    0.24884E+01   -0.11701E+01   -0.90846E+01
        17   -0.37490E+00   -0.43279E+00   -0.73247E+01    0.10357E+00    0.24801E+01   -0.11785E+01   -0.19553E+03
        18   -0.74080E+00   -0.71597E+00   -0.00000E+00    0.18817E-01    0.10773E+01   -0.47542E+01   -0.15609E+02
        19   -0.33500E+00   -0.32686E+00   -0.47339E+01    0.52953E+00    0.11931E+01   -0.13616E+01   -0.11193E+02
        20   -0.45320E+00   -0.45630E+00   -0.00000E+00    0.80766E+00    0.13771E+01   -0.11108E+01   -0.24479E+02
        21   -0.37710E+00   -0.39240E+00   -0.22896E+01    0.96994E+00    0.14937E+01   -0.10597E+01   -0.17405E+02
        22   -0.29730E+00   -0.27340E+00   -0.10452E+02    0.84745E+00    0.24723E+01   -0.44860E+00   -0.16710E+03
        23   -0.17380E+00   -0.22645E+00   -0.72633E+01    0.82135E+00    0.11542E+01   -0.64958E+00   -0.52120E+02
        24   -0.24740E+00   -0.26530E+00   -0.63895E+01    0.69510E+00    0.12619E+01   -0.67924E+00   -0.62591E+02
        25   -0.15630E+00   -0.20081E+00   -0.81916E+01    0.82074E+00    0.11547E+01   -0.64971E+00   -0.51618E+02
        26   -0.13960E+00   -0.15593E+00   -0.10473E+02    0.77434E+00    0.22826E+01   -0.43266E+00   -0.23115E+01
        27   -0.24600E+00   -0.21470E+00   -0.92134E+01    0.69092E+00    0.23970E+01   -0.44616E+00   -0.28822E+02
        28   -0.11410E+00   -0.11500E+00   -0.11812E+02    0.79905E+00    0.22499E+01   -0.42908E+00    0.11919E+01
        29   -0.22910E+00   -0.19686E+00   -0.76494E+01    0.87847E+00    0.83030E+00   -0.63879E+00   -0.53004E+02
        30   -0.31450E+00   -0.23919E+00   -0.67291E+01    0.79180E+00    0.91370E+00   -0.65637E+00   -0.70556E+02
        31   -0.17230E+00   -0.16752E+00   -0.86271E+01    0.87687E+00    0.83180E+00   -0.63909E+00   -0.48685E+02
        32   -0.26870E+00   -0.20894E+00   -0.92018E+01    0.85810E+00    0.13803E+01   -0.56179E+00   -0.97938E+02
        33   -0.57740E+00   -0.61586E+00   -0.22637E+01    0.99088E+00    0.49956E+01   -0.61536E+00   -0.10153E+03
        34   -0.50810E+00   -0.50390E+00   -0.00000E+00    0.84286E+00    0.21809E+01   -0.89303E+00   -0.52381E+02
        35   -0.39760E+00   -0.43530E+00   -0.23541E+01    0.97793E+00    0.23054E+01   -0.85968E+00   -0.37851E+02
        36   -0.64700E+00   -0.58763E+00   -0.19523E+01    0.10669E+01    0.44292E+01   -0.69312E+00   -0.85842E+02
        37   -0.43320E+00   -0.48417E+00   -0.00000E+00    0.84910E+00    0.16724E+01   -0.12041E+01   -0.29688E+02
        38   -0.39430E+00   -0.43436E+00   -0.16994E+01    0.92712E+00    0.17208E+01   -0.11771E+01   -0.22977E+02
        39   -0.68740E+00   -0.66942E+00   -0.00000E+00    0.11643E+03    0.16335E+01   -0.40793E+00   -0.60866E+02
        40   -0.41800E+00   -0.39326E+00   -0.39802E+01    0.39661E+02    0.15158E+01   -0.43261E+00   -0.45387E+02
        41   -0.49870E+00   -0.54538E+00   -0.15117E+01    0.97183E+00    0.38760E+01   -0.81876E+00   -0.35883E+02
        42   -0.46700E-01   -0.47416E-01   -0.18779E+02    0.98834E+00    0.77600E+00   -0.30869E+01   -0.11524E+00
        43   -0.63130E+00   -0.58785E+00   -0.16406E+01    0.11071E+01    0.44912E+01   -0.70998E+00   -0.64849E+02
