   -0.73000E-01    0.34118E+00
   -0.12240E+00    0.34118E+00
   -0.68400E-01    0.34118E+00
   -0.60000E-01    0.34118E+00
   -0.95500E-01    0.34118E+00
   -0.55200E-01    0.34118E+00
   -0.76900E-01    0.33592E+00
   -0.36140E+00    0.35589E+00
   -0.11450E+00    0.35589E+00
   -0.19680E+00    0.35589E+00
   -0.84900E-01    0.35589E+00
   -0.51090E+00    0.32424E+00
   -0.24870E+00    0.34952E+00
   -0.42970E+00    0.34952E+00
   -0.20360E+00    0.34952E+00
   -0.50170E+00    0.30567E+00
   -0.37490E+00    0.35666E+00
   -0.74080E+00    0.34621E+00
   -0.33500E+00    0.34621E+00
   -0.45320E+00    0.33906E+00
   -0.37710E+00    0.33906E+00
   -0.29730E+00    0.34997E+00
   -0.17380E+00    0.34813E+00
   -0.24740E+00    0.34813E+00
   -0.15630E+00    0.34813E+00
   -0.13960E+00    0.34670E+00
   -0.24600E+00    0.34670E+00
   -0.11410E+00    0.34670E+00
   -0.22910E+00    0.35087E+00
   -0.17230E+00    0.35087E+00
   -0.26870E+00    0.35087E+00
   -0.57740E+00    0.32060E+00
   -0.50810E+00    0.33906E+00
   -0.39760E+00    0.33906E+00
   -0.33830E+00    0.34906E+00
   -0.64700E+00    0.33799E+00
   -0.43320E+00    0.35087E+00
   -0.39430E+00    0.35087E+00
   -0.68740E+00    0.34621E+00
   -0.41800E+00    0.34621E+00
   -0.49870E+00    0.29754E+00
   -0.46700E-01    0.35087E+00
   -0.63130E+00    0.32303E+00
