    0.83800E-03    0.17658E-02
   -0.49297E-01    0.17333E-02
    0.38550E-02    0.16964E-02
    0.71160E-01    0.69281E-02
    0.43870E-01    0.83748E-02
    0.71320E-01    0.62230E-02
    0.15168E-01    0.66664E-05
   -0.43884E+00    0.94846E+02
    0.24542E+00    0.76610E+03
    0.63430E-01    0.20519E-01
   -0.19830E-01    0.20061E-01
    0.90490E-01    0.19329E-01
    0.69300E-02    0.18630E+01
   -0.65020E-01    0.23505E-01
   -0.23774E+00    0.28645E-01
   -0.21910E-01    0.22427E-01
    0.83660E-01    0.24457E+01
   -0.56460E-01    0.23915E+02
    0.95460E-01    0.13453E+04
   -0.33610E-01    0.42577E+02
    0.21710E-01    0.22811E+01
    0.10145E+00    0.21344E+01
   -0.66080E-01    0.76341E-01
    0.80690E-01    0.14395E+00
    0.16520E-01    0.18944E+00
    0.98230E-01    0.14413E+00
    0.53910E-01    0.29734E-01
   -0.43070E-01    0.37363E-01
    0.76740E-01    0.27887E-01
   -0.73000E-03    0.70870E-01
   -0.79000E-01    0.85466E-01
    0.56200E-01    0.71106E-01
   -0.19280E-01    0.12478E+00
   -0.54120E-01    0.18825E+01
   -0.18720E-01    0.19283E+01
    0.97320E-01    0.18823E+01
   -0.86000E-02    0.34264E+01
   -0.15727E+00    0.19247E+01
    0.38270E-01    0.25309E+01
    0.78240E-01    0.24328E+01
   -0.17138E+00    0.16601E+02
    0.15694E+00    0.43320E+02
    0.40420E-01    0.19727E+01
   -0.35176E-01    0.30104E-04
   -0.13214E+00    0.18618E+01
