   -0.73000E-01   -0.37146E+01
   -0.12240E+00   -0.37267E+01
   -0.68400E-01   -0.37407E+01
   -0.60000E-01   -0.28662E+01
   -0.95500E-01   -0.27554E+01
   -0.55200E-01   -0.29297E+01
   -0.76900E-01   -0.78081E+01
   -0.10770E+01    0.10840E+00
   -0.36140E+00    0.36800E-01
   -0.11450E+00   -0.22577E+01
   -0.19680E+00   -0.22697E+01
   -0.84900E-01   -0.22895E+01
   -0.51090E+00    0.21900E+01
   -0.24870E+00   -0.21862E+01
   -0.42970E+00   -0.20841E+01
   -0.20360E+00   -0.22108E+01
   -0.50170E+00    0.32543E+01
   -0.37490E+00   -0.18630E+00
   -0.74080E+00   -0.26900E-01
   -0.33500E+00   -0.14270E+00
   -0.45320E+00    0.12163E+01
   -0.37710E+00    0.13329E+01
   -0.29730E+00   -0.16145E+01
   -0.17380E+00   -0.13452E+01
   -0.24740E+00   -0.12375E+01
   -0.15630E+00   -0.13447E+01
   -0.13960E+00   -0.20651E+01
   -0.24600E+00   -0.19507E+01
   -0.11410E+00   -0.20978E+01
   -0.22910E+00   -0.16479E+01
   -0.31450E+00   -0.15645E+01
   -0.17230E+00   -0.16464E+01
   -0.26870E+00   -0.14034E+01
   -0.57740E+00    0.22877E+01
   -0.50810E+00    0.16137E+01
   -0.39760E+00    0.17382E+01
   -0.33830E+00   -0.43470E+00
   -0.64700E+00    0.16217E+01
   -0.43320E+00    0.10771E+01
   -0.39430E+00    0.11255E+01
   -0.68740E+00    0.28270E+00
   -0.41800E+00    0.16500E+00
   -0.49870E+00    0.25574E+01
   -0.46700E-01   -0.66282E+01
   -0.63130E+00    0.18283E+01
