   -0.24121E-01   -0.47537E-03
   -0.74354E-01   -0.46509E-03
   -0.21313E-01   -0.45350E-03
    0.55480E-01   -0.24172E-02
    0.29790E-01   -0.30394E-02
    0.54770E-01   -0.21241E-02
    0.29020E-01   -0.85379E-06
   -0.52540E+00    0.87496E+03
    0.25788E+00    0.20818E+05
    0.57790E-01   -0.90886E-02
   -0.25700E-01   -0.88385E-02
    0.84240E-01   -0.84423E-02
   -0.40600E-02    0.85069E+00
   -0.69250E-01   -0.10752E-01
   -0.23985E+00   -0.13745E-01
   -0.26630E-01   -0.10144E-01
    0.68460E-01    0.75154E+00
    0.11803E+00   -0.12837E+03
   -0.10510E+00   -0.50010E+05
    0.17921E+00   -0.29837E+03
    0.18090E-01    0.18755E+01
    0.96840E-01    0.16013E+01
   -0.56460E-01   -0.47284E-01
    0.99120E-01   -0.10701E+00
    0.39110E-01   -0.15308E+00
    0.11668E+00   -0.10718E+00
    0.52210E-01   -0.14398E-01
   -0.42210E-01   -0.19154E-01
    0.74340E-01   -0.13294E-01
    0.79300E-02   -0.43006E-01
   -0.67880E-01   -0.54629E-01
    0.64900E-01   -0.43189E-01
   -0.29300E-02   -0.88913E-01
   -0.65690E-01    0.82288E+00
   -0.25650E-01    0.11950E+01
    0.89420E-01    0.10829E+01
    0.78750E-01   -0.78821E+01
   -0.16427E+00    0.11868E+01
    0.35790E-01    0.23497E+01
    0.75370E-01    0.21615E+01
   -0.18757E+00    0.58722E+02
    0.10942E+00    0.26255E+03
    0.27460E-01    0.77138E+00
   -0.50970E-01   -0.45417E-05
   -0.14071E+00    0.10183E+01
